Date,inventory_id,campaign_id,adgroup_id,adgroup_name,video_id,UU,cost_usd,impressions,clicks,installs,registrations,d1_retention,d7_retention
07/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,77924,117.890378,87117,75810,607,342,223,130
06/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,7019,7.859629,8935,6795,54,26,16,14
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,60780,68.236317,70242,55889,414,217,148,91
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,648063,711.01041,802810,430723,3756,1970,1379,779
07/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,194997,224.596265,220665,167782,961,530,348,196
07/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,164299,228.892562,185779,165536,1101,609,404,230
06/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,53744,71.26085,63999,47232,414,244,157,86
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,133633,153.675119,158988,125668,996,563,390,214
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5450,6.052264,6875,5313,41,22,20,13
05/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,103551,106.533717,124494,97236,639,351,244,124
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,29830,53.487172,33831,30087,290,164,112,63
06/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,28575,28.325194,31648,28494,150,90,60,35
07/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,417955,470.478968,488785,381303,3394,1845,1199,746
07/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,711847,978.557517,825611,720533,5090,2723,1767,1083
06/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,4045,5.424346,4501,3557,34,22,10,7
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,25840,26.788967,29275,23257,128,74,58,29
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,836346,912.630679,1005322,820058,5628,3012,2026,1215
06/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,499715,536.791,608414,487282,2865,1596,1049,593
05/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,830216,938.606724,1029089,758565,5779,3135,2160,1208
07/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,15647,14.73418,17397,13437,112,58,36,22
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,624943,641.771792,810601,389280,3417,1827,1248,698
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,426299,504.658335,523403,390608,3025,1730,1217,705
07/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,2895,2.710324,3415,2717,30,24,15,6
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,40092,43.752141,45802,35278,239,145,104,56
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,82613,86.767441,95566,76492,505,290,204,104
05/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,428981,617.000216,549008,406224,2430,1324,921,515
06/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,63182,77.626817,74232,58651,445,281,180,105
05/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,315139,377.853039,383204,297972,2176,1282,874,462
05/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,328205,579.977694,409841,173867,2968,1729,1224,736
05/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5428,6.941732,7133,5012,42,24,19,10
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,5207,4.251437,5785,4566,22,18,10,6
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,73129,75.300708,82273,68450,463,303,204,112
05/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,516029,560.695575,620666,464078,3508,1978,1367,771
05/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,29639,58.965426,36420,17181,336,206,141,73
06/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,10976,19.197454,12374,8047,132,73,50,32
07/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,78826,108.218823,87430,79162,469,265,172,108
05/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,18676,33.5221,21258,14385,182,111,67,44
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,6671,8.030957,7054,6456,39,19,12,4
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,14615,13.691671,16503,12661,58,37,22,13
06/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,39738,35.344018,45571,38282,223,119,86,54
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,53855,70.893321,61676,48145,444,235,166,102
06/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,454251,407.477348,579527,285786,2106,1115,732,440
07/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,107665,157.271354,124265,99166,905,500,335,198
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,513972,575.511555,639469,420237,3889,2111,1494,842
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,542669,611.26718,679502,346018,3259,1800,1254,745
06/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,536273,656.956788,654193,486638,3287,1790,1190,710
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,60882,58.33248,70597,55807,310,163,112,58
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,74975,105.057742,89160,69053,635,386,278,149
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,111102,144.90114,132600,66921,813,476,323,165
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,81156,143.977294,99849,42044,825,487,350,192
06/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,26824,39.360138,34773,24342,210,93,69,38
06/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,6656,6.781206,8196,6702,45,22,13,6
07/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,11779,13.281001,12526,11563,82,41,21,14
05/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,34307,41.249935,40131,31582,227,135,93,63
07/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,911621,1082.088483,1109811,847419,5098,2812,1869,1092
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,16219,18.022889,17848,14319,105,56,40,27
06/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,150628,167.698683,180264,142100,1047,567,386,235
08/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,9863,15.710949,10993,9639,91,42,29,15
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,65455,68.298069,73163,59348,356,190,128,82
05/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,542655,649.492153,657653,500543,4057,2264,1499,862
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,88006,143.779554,98165,87240,719,425,283,165
07/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,46284,65.495983,54136,39793,330,183,120,73
07/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,26363,44.522787,30067,26307,260,133,97,61
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,14849,17.040348,16027,14719,93,59,36,24
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,6659,7.307685,7365,5798,45,31,23,19
05/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,94859,108.698346,117129,78016,654,365,270,133
07/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,1372558,1713.805272,1618542,1398842,9695,4995,3322,1976
06/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,12433,19.156805,14287,11471,117,58,40,26
07/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,21926,23.186246,23724,20039,128,64,41,33
06/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,482995,582.788501,606264,448619,3536,2015,1397,784
06/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,22458,24.08975,25920,18477,153,81,53,36
05/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,17602,23.035364,20654,15712,148,88,59,34
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,18890,24.907919,20574,15541,128,69,46,32
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,65828,73.987215,78595,62262,444,239,167,90
05/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,42033,61.26369,50483,37031,271,156,109,59
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,6226,7.19442,8025,4730,46,25,20,13
06/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,214883,217.690462,257838,197978,1173,673,468,246
06/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,793733,909.59026,1000263,619229,5619,2964,2059,1184
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,21902,36.76453,27269,13140,208,114,85,42
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,43690,51.465091,49342,29301,298,202,134,73
06/17/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,169675,172.012764,199227,161541,1044,599,416,242
07/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,181709,188.176488,214325,153221,1044,554,360,225
05/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,70117,86.354636,84511,70164,559,400,261,144
06/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,3831,4.873988,4178,3501,31,22,16,8
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,16903,19.538444,19734,16179,135,76,53,37
08/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,251403,353.634337,291744,259134,1767,943,615,357
06/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,1344785,1475.971615,1673419,1100860,8120,4494,3100,1795
07/08/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,122935,107.399915,138167,117399,693,414,268,155
07/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,8522,16.227882,9329,8225,102,47,27,18
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,587609,827.37818,728134,394031,4823,2586,1827,1058
06/05/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,194139,202.938134,235479,175392,1211,641,472,274
07/08/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,982113,1248.830007,1208014,925327,7176,3949,2686,1573
07/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,10995,15.501765,11898,10056,87,47,31,15
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,28157,38.052731,30936,25966,224,138,98,53
07/08/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,24839,35.434623,28799,21262,159,92,61,39
05/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,502365,631.757816,625375,309161,3833,2050,1448,850
05/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,56173,83.66833,63386,50512,437,304,199,102
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,30070,38.156184,33601,26879,177,105,67,43
05/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,71617,83.745043,80203,57287,516,330,217,123
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,17100,16.678147,18885,14103,89,63,46,25
05/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,17906,20.616554,19812,14542,142,77,57,31
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,125445,150.616217,147164,118837,855,519,321,207
06/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5899,6.20843,7463,5592,38,21,15,8
06/28/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,21772,23.825209,23913,19889,132,83,61,29
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,111401,116.818029,135765,76671,737,423,311,184
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,47408,52.44038,55751,42889,340,179,133,73
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,521797,602.418192,661649,322210,3114,1637,1147,630
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,419158,489.812548,502303,397791,3014,1659,1138,644
05/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,52083,77.30856,58644,47666,544,377,268,149
06/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,388488,397.107883,471129,381779,2217,1268,883,513
06/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,5551,5.81441,6732,5241,28,19,16,10
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,21689,18.544864,24812,16590,101,58,43,16
05/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,629457,828.639536,804632,611363,4843,2823,1934,1044
06/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,118233,122.197509,139014,109235,841,461,326,193
05/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,6626,8.424067,8938,6419,47,26,19,9
07/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,10770,12.623614,11679,10284,72,41,22,13
06/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,35115,49.081762,39610,32578,276,168,114,79
07/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,6729,11.655816,7353,6574,59,32,23,15
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,556873,556.814711,701958,461670,3466,1923,1310,789
05/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,114547,123.752136,135966,97747,774,445,301,166
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,26623,33.07397,30305,23976,202,125,73,51
07/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,486404,633.875819,552403,480290,3494,1778,1214,670
08/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,28949,46.248276,32571,28971,256,128,93,58
07/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,1348688,1794.518323,1600932,1386455,10155,5065,3301,2000
07/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,53092,55.365421,57485,50038,276,173,113,75
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,128962,140.034632,155425,118853,891,480,361,206
07/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,93637,121.219693,110672,84857,623,376,249,163
05/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,48953,54.69261,57934,47914,280,185,117,64
07/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,59459,98.900884,66414,59061,561,326,200,133
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,25426,37.025352,30732,14269,210,127,88,61
06/02/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,7516,8.020152,9770,5128,46,21,14,5
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,7530,10.657016,8584,6911,61,34,22,14
06/25/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,645747,727.945699,775341,629176,4405,2438,1622,944
06/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,379799,423.98743,474943,355852,2600,1459,988,552
07/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,3483,5.721055,3733,3301,53,26,14,8
07/04/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,49056,57.698116,53916,43541,279,156,108,68
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,4513,4.693585,5034,3974,32,19,14,11
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,8924,7.618252,9850,8284,55,37,14,14
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,194793,214.129138,235147,188294,1351,757,521,297
06/19/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,676367,780.860502,818065,625049,4786,2565,1700,993
06/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,31504,29.128193,36462,30752,171,97,64,39
05/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,172317,217.001785,206147,154416,1260,760,522,284
07/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,641854,733.509569,744990,652124,4332,2262,1542,893
05/30/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,55618,56.930039,64559,50345,396,229,149,80
06/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,855114,999.87523,1038207,843161,6026,3391,2367,1346
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,621652,666.723988,763368,611299,3801,2084,1457,832
07/03/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,41587,41.778497,45581,37297,232,144,86,62
06/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,160640,204.116587,201145,115870,1361,728,504,279
06/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,204675,228.486023,241988,195534,1340,777,524,314
07/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,79493,106.365975,88223,78522,528,279,197,110
07/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,76486,92.678168,85785,69730,477,298,198,131
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,7124,8.242974,9250,5552,53,26,15,12
07/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,12869,14.953168,13988,10676,64,43,26,16
06/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,52069,14.895526,91331,5822,99,62,40,27
07/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,138645,208.617739,161079,126061,1270,679,455,293
05/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,144296,159.945333,167972,132648,879,515,363,204
07/16/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,8645,10.120047,9306,8028,62,39,31,20
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,54479,64.994292,62406,50718,410,246,144,86
05/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,61412,29.220372,118594,18273,194,119,81,57
07/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,52733,85.769969,57733,50263,487,257,169,94
06/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,Xg55ZhQWGaI,105490,97.33685,130566,87135,572,302,200,119
05/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,256549,435.340731,313931,148855,2457,1275,890,499
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,19249,23.590004,21096,18055,117,79,51,22
06/01/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,90691,133.624234,109791,74678,772,446,313,178
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,116915,137.643991,139354,102577,837,455,346,194
06/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,43472,67.911685,50650,40993,434,275,190,115
06/07/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,GLzUOgVzA8s,128219,140.803636,154628,124698,735,367,253,146
07/24/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,3037,3.617284,3481,3073,30,20,14,8
05/21/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,26084,24.72488,29284,22291,152,94,71,31
07/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,695014,746.503283,814770,653731,4116,2291,1538,876
05/10/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,8756,13.799411,10196,5653,66,34,19,11
05/31/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,4673,5.044215,5920,4574,33,20,14,6
06/06/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,WprShKz2UEA,385345,409.025336,463547,360553,2160,1244,836,488
05/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,126021,146.475163,147939,92866,907,518,357,202
07/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,krW0dEjfAy0,991304,1370.859668,1163047,1016698,6462,3335,2170,1197
06/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,1164024,1530.919939,1532957,814350,8106,4207,2920,1767
06/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,10260,11.615828,13309,7140,56,28,21,12
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,294987,371.343549,355751,277058,2158,1171,808,446
06/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,102486,140.513747,122737,98433,859,471,333,180
06/11/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,#NAME?,79211,91.543894,94571,46845,470,254,168,116
05/15/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,56431,53.967749,66473,54373,374,216,169,88
07/26/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,5073,10.167393,5530,4944,84,32,14,12
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,132894,52.233566,259664,22720,331,199,135,78
05/14/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,83777,29.779005,145172,15629,238,153,97,60
05/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,9WwHe7eZ34g,26955,25.662826,30196,25386,206,113,78,38
05/20/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,1730662,2443.771773,2270264,1093440,14549,7934,5617,3202
06/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,1266065,1370.081741,1547546,1270188,7108,3838,2578,1484
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,puEk507gW6A,184229,93.67432,404992,47192,620,379,252,159
07/12/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,_jo2gILeAE4,14294,21.529957,15685,12193,95,51,36,18
06/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,121311,128.222458,140298,112471,705,395,283,167
05/13/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,7hK5u6LxJGI,38115,14.415964,65665,9023,91,52,34,20
06/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,8694,10.756295,9739,8062,54,26,18,12
06/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,nMOuYR9rkdg,5123,6.470672,5694,4458,33,19,13,8
07/22/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,748052,982.248484,870762,771352,5641,3040,2017,1183
07/23/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,01paQZ-iaMg,20298,36.886565,22106,19524,257,142,100,58
05/09/2022,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,k5IkHS-3xAU,485451,494.962655,638788,344628,2731,1455,1018,582
05/27/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,dDMuGbW0uoQ,443565,620.497799,536654,272110,3860,2036,1433,849
06/29/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,spO_hnJzZ70,866292,943.708448,1076417,804744,5115,2861,1867,1083
06/18/22,OTHER,13618415748,1.24E+11,gmob:vid:127445976618,KF9F3seBk_M,1317109,1453.333929,1619081,1317188,8783,4924,3393,2050
